omment_message,1,0,0.0
'Wtf is this garbage?',4,0,0.0
"""It's called Facebook.""",3,0,0.0
"""You're one of those sockpuppet accounts I've heard so much about.""",11,0,0.0
' ',2,0,0.0
'I no longer support the SNP and now for many reasons.',11,0,0.0
"""Aye, Stephen. I bet your particular sock puppet collection is very crusty, especially the David Mundell effigy ones. I support the SNP, now and forever for many reasons. You list yours and I'll list mine, Craig.""",36,0,0.0
'The only crusty sock around here is the one down the side of your bed..... Minker.',16,0,0.0
'stephen the numbskull',3,0,0.0
' [[PHOTO]]',2,0,0.0
'Stephen Nymeros Bruce The best bit of you ran down your daddys leg just when he got to the exiting bit.',21,0,0.0
"""Here's what Theresa May will keep in reserve for Scotland after Brexit negotiations end: She can't help herself, as Scotland's food and drink exports are at least a quarter of the entire UK. You do the mathematics! Independence inevitable. [[PHOTO]]""",40,1,0.025
'What a failed abortion of a joke. Just like you Mitch.',11,0,0.0
' [[PHOTO]]',2,0,0.0
'Craig MacEachern Does anybody care?',5,0,0.0
'Craig MacEachern [[PHOTO]]',3,0,0.0
'Craig MacEachern Who gives a flying f--k.',7,0,0.0
'Well said Alinka xx',4,0,0.0
' [[PHOTO]]',2,0,0.0
' ',2,0,0.0
"'Alan Douglas here goes Willy again, canna write, only uses pictures.'",11,0,0.0
"'Aileen McPherson, are you a ""no means no"" person. We get it, even if Westminster launched a nuclear attack on Scotland, you would still vote no. Now, go away and use your one brain cell to watch Jeremy Kyle.'",39,0,0.0
'The Universities are under the heel of the SNP. Alexander knows what side his bread is buttered on.',18,0,0.0
' [[PHOTO]]',2,0,0.0
"""It's just a potty you compatriots don't understand your post. The insults being handed out on this form will only harden those that might have changed""",26,0,0.0
'Begging sad!',2,1,0.5
"'Agreed Alenka, thank you!!'",4,2,0.5
"""I'm Supporting #ScotRef for a better future for #Scotland #EUCitzensWelcome #WeAreScotland #EU60 https://www.ref.scot/donate/ [[PHOTO]]""",14,0,0.0
"""Indyref2? You'll lose again.""",4,0,0.0
"""Just humour us then Alan. What ye got tae lose? Just think of aw the laughs you'll have, while the Tories are ramming a big one up yer tootler in appreciation.""",31,0,0.0
'And the quicker that labour council are ousted from Falkirk the better bunch of crooks',15,0,0.0
'And North Lanarkshire since the Labour council have just ignored the folk living here.',14,0,0.0
"""So glad mrs May slapped down indyref2, Also really glad we're leaving EU, bye bye Alenka""",16,0,0.0
"""You get nicer and nicer as you age, don't you?""",10,0,0.0
'Troll alert',2,0,0.0
'bampot',1,0,0.0
"""Ignore him, he's a clown""",5,0,0.0
'Lara Mulholland aka Annie Coll aka Anne Logue.',8,0,0.0
'Clearly a twat...',3,0,0.0
'The autism is strong in him ',7,0,0.0
"""James Patrick nothing to do with autism. Don't mock what you don't understand""",13,0,0.0
"'James Patrick James, not cool mate, not cool at all...'",10,0,0.0
"""Andy what's it like supporting fascism groups like britain first ?""",11,0,0.0
"""Paul O'Connor. Paul, what's it like supporting terrorist groups like the I R A?""",14,0,0.0
'Support Jolene? Elaborate please',4,0,0.0
'Scotty Landers [[PHOTO]]',3,0,0.0
