omment_message,1,0,0.0
"'That is a really shit article from the independent to read, just be pro active about it not try and get one up with this, it does neither party any good. I see Molly Scott mentions a maximum wage, did JC not raise this 3 months ago and get the usual abuse?. I love the green party but lately all i see is you posting silly things like this being a little ""bitchy"" for a better word. Get behind it.'",80,0,0.0
'Completely agree. Feels like the greens are belittling someone who actually has a chance of implementing those ideas.',18,0,0.0
"""I expected more from the Greens than what i have seen recently. They had my vote previously, but snarking at Corbyn isn't going to help that happen again. You're no longer the only left leaning option. Work with it.""",39,0,0.0
'Spot on. Bitchy is a perfect term.',7,0,0.0
"""I'd love to see Labour and green working together more. You've both got policies that I think are great. Yes we need electoral reform. Sadly even commenting on here might mean I wouldn't be eligible to vote for a Labour leader again. That's how ridiculous things have got!""",48,1,0.020833333333333332
"""Don't worry. I've posted lots of support for the Greens, Lucas is my MP and I voted for her, and plenty of anti Tom Watson stuff too. I'm a member of the Labour Party, but I'm thinking of changing my allegiance to the Greens, to be honest. I think it's when you tweet stuff that you get found out :-)""",60,0,0.0
"""Its only the 'tory in disguise' end of the Labour party that kick up a fuss when they find someone has sympathy for the green party. It would be good to see Green and Labour working together as there isn't that much difference in their aims in reality.""",48,0,0.0
"'Apart from one crucial thing, which has made me rethink my labour party membership. Labour issued a 3 line whip to support the Tories in the brexit vote. That for me was a deal breaker. Labour should have joined the Greens and the SNP in opposing the bill, and if they had, maybe a few more disgruntled Tories would have joined them, and possibly defeated the bill.'",67,0,0.0
"'Do you not respect democracy then? I voted to remain in the EU. I lost the vote. However, as a grown up who can handle not always getting my own way, I respected the outcome of the vote. Do you flip tables when you lose at monopoly, just out of interest? Corbyn could have stripped naked and smeared himself in jam whilst screaming to remain in the EU, but it would not alter the result of a democratic vote. Be angry at the British public for how they voted, not Corbyn for respecting democracy. I did suggest to one person that we should depose Corbyn and get King Canute in to work his magic on leaving the EU, but they thought it was a rubbish idea as well.'",128,0,0.0
