omment_message,1,0,0.0
'In before accusations of antisemitism.',5,0,0.0
'Only from idiots who believe all they read.',8,0,0.0
'Oh...so none of it is true then David Locke?',9,0,0.0
"""Andy Espie specify 'it'""",4,0,0.0
'Antisemitism amongst labour?',3,0,0.0
'Sounding a bit Zionist there....',5,0,0.0
'Hope we get a message about the power of the Easter story as well',14,0,0.0
"'Yes tom we probably will, you know on easter...'",9,0,0.0
"""It's not even Easter yet Tom, are you really so desperate for something to be angry about you're making stuff up before it's even happened? :') We got a Christmas message, we got an Easter message last year - I don't see any reason to presume we wouldn't.""",48,0,0.0
"""Ruaridh Bennett It's Holy Week, religious rituals for Easter started last Friday and will carry on till Easter Sunday.""",19,0,0.0
'Paolo was going to point out the same. Basically I think Politicians however well meaning should keep out of Religion it always sounds that they are trying to score points. But good Passover and happy Easter to all.',38,0,0.0
'Ban all religion.',3,0,0.0
'The power of the Easter story. When a bloke who was his own Dad got murdered and turned into a zombie a few days later is very powerful.',28,0,0.0
'Paul glad to see tolerance is alive and well in the Party clearly the way forward.',16,0,0.0
'Hypocrite',1,0,0.0
'Is that the story when Moses was an estate agent',10,0,0.0
'Liberation and struggle for freedom? Hmmm ',7,0,0.0
'Joke you cover up antisemitism. You protect Muslim pedophile gangs',10,0,0.0
"'Ridiculous, divissive and malicious comment.'",5,0,0.0
'Pointless comment.',2,0,0.0
'Evidence? Source? Completely pointless comment without anything to back it up.',11,0,0.0
'The hypocrisy of moaning about antisemitism and then Muslim-bashing in the same sentence.',13,0,0.0
'Chuckyerbutty in charge of enquiry Read Jay and Casey reports.',10,0,0.0
'That enough proof for you luke or is it propaganda',10,0,0.0
'Peter Hitchen are the Jay and Casey reports lying',9,0,0.0
'Ruaridh Bennett accurate comment',4,0,0.0
"'Nigel Smith ""3 The Casey Report Introduction 61. We took evidence on 23 February from Louise Casey on her Report into Rotherham Council, which was published on 4 February. Contrasting Louise Casey\'s approach with that of Ofsted we concluded that her Report not only got under the skin of the authority but had a directness which could not be misconstrued. For example, her handling of the question of race, a sensitive and complex issue, was both penetrating and instructive"".'",79,0,0.0
'And you undoubtedly carry a deep hatred for the Labour Party and Diane Abbott. Therefore your ability to express any objective opinion is utterly compromised.',25,0,0.0
"'So anyone who dislikes the Labour Party and Diane Abbott, cannot possibly be objective? Your arrogance is beyond belief and your condescension unforgivable. What a Muppet.'",26,0,0.0
'Peter Hitchen standard answer from the left to the truth sling mud',12,0,0.0
"'And seeing as you brought up the vile Abbot, that is a real racist'",14,0,0.0
'Did the labour authority turn a blind eye to Muslim grooming gangs Peter. Yes or no',16,0,0.0
'Did Rochdale labour council refuse to hold an independent enquiry into Muslim grooming gangs Peter',15,0,0.0
'I take it by your lack of answer Peter that they did',12,0,0.0
'They always have http://news.bbc.co.uk/1/hi/uk/45312.stm',4,0,0.0
'They did',2,0,0.0
'The Asian pedophile vote is more important to a desperate man than the Jewish vote.There is probabaly more Asian pedophiles than Jews in this country.',25,0,0.0
'Get it right Ian Muslim pedophile vote not Asian',9,0,0.0
"""What's so funny, Will Sammons?""",5,0,0.0
'Corbyn in astonishing slur on Egypt.',6,0,0.0
'is that tomorrow morning`s headlines Rob? It wouldn`t surprise me at all if it was.',15,0,0.0
'Instead of sending out all these PC messages to one and all get the Tory out first',17,0,0.0
"'Far too little far too late, but then no one would expect an institutionalised anti semitic party to behave any different!'",21,1,0.047619047619047616
"'When you say ""no one would expect blah blah ""..Don\'t talk on my behalf what I would expect.'",18,0,0.0
"'Oh dear, another jezza apologist.....'",5,0,0.0
'I think institutionalised antisemitic party is a little extreme. This does feel a bit like a gesture in light of recent events though',23,0,0.0
"'Corbyn regularly celebrares diversity, faith and culture. If any Labour politicians said anything contraversial about 20th c Islamic history I dont believe he would be any more inclusive respectively. Kens comments were contraversial, not anti-semitic, so lets put that one to rest (eventually).'",43,0,0.0
'Any thoughts for us Christians or is that to non-pc?',10,0,0.0
